💖Smj.Love.C💖,#genre#
松桃新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8
松桃综艺,http://live.strmtzx.cn/stzy/sd/live.m3u8
正安综合,http://pili-live-hls.221.i2863.com/i2863-221/live_221_315303.m3u8
毕节-七星关电视台,https://live.us.sinaimg.cn/001LSU8Gjx07KMe2Cb6L070d010007wB0k01.m3u8
毕节-七星关电视台,https://p2.weizan.cn/1681337293/692202026033145509/live.m3u8
清镇新闻综合,http://pili-live-rtmp.143.i2863.com/i2863-143/live_143_397273.m3u8
湄潭综合,http://p2.weizan.cn/1635496647/663562647402642026/live.m3u8
罗甸综合,http://pili-live-rtmp.210.i2863.com/i2863-210/live_210_050252.m3u8
金海湖电视台,http://pili-live-hls.jhh.ddcpc.cn/ddcpc-jhh/tv1050-1563865985.m3u8
镇远综合,https://play.cxsm.com/video/zytv.m3u8?auth_key=1687377713-0-0-360949d045526c0a1b221640ca24a1d0
黔南公共,rtmp://tv.qntv.net/channellive/ch2
黔南新闻综合,rtmp://tv.qntv.net/channellive/ch1
黔西南公共,http://live2.qxndt.com/ggpd/sd/live.m3u8
黔西南综合,http://live.qxndt.com/channel2/sd/live.m3u8
黔西南综合,http://live2.qxndt.com/zhpd/sd/live.m3u8



【河北】,#genre#
东光一套,http://hbdg.chinashadt.com:1936/live/stream:dgtv1.stream/playlist.m3u8
东光二套,http://hbdg.chinashadt.com:1936/live/stream:dgtv2.stream/playlist.m3u8
东光综艺,http://hbdg.chinashadt.com:1936/live/stream:dgzy.stream/playlist.m3u8
丰宁娱乐频道,https://jwcdnqx.hebyun.com.cn/live/fengningyulepindao/1500k/tzwj_video.m3u8
丰宁综合频道,https://jwliveqxzb.hebyun.com.cn/fengningzonghe/fengningzonghe.m3u8
任丘文娱,https://jwcdnqx.hebyun.com.cn/live/rqtv2/1500k/tzwj_video.m3u8
任丘综合,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
兴隆影视频道,https://jwcdnqx.hebyun.com.cn/live/xlys/1500k/tzwj_video.m3u8
兴隆综合频道,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8
大厂一套,http://60.10.185.184:1935/live/dc1.stream/playlist.m3u8
大厂二套,http://60.10.185.184:1935/live/dc2.stream/playlist.m3u8
安平新闻综合,http://shou.city1000.cn/live/apxw.m3u8
平乡综合频道,http://hbpx.chinashadt.com:2036/live/px1.stream/playlist.m3u8
平泉影视频道,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
平泉综合,https://jwliveqxzb.hebyun.com.cn/pqzh/pqzh.m3u8
张家口手机台,http://nlive.zjkgdcs.com:8091/live/zjksjt.m3u8
徐水综合频道,https://jwliveqxzb.hebyun.com.cn/jiyunxushui123/jiyunxushui123.m3u8
昌黎综合频道,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8
昌黎综合频道,https://jwliveqxzb.hebyun.com.cn/clzhpd/clzhpd.m3u8
景县电视一套,http://hbjx.chinashadt.com:1935/live/stream:jx1.stream/playlist.m3u8
景县电视一套,http://hbjx.chinashadt.com:1935/live/stream:jx1.stream_360p/playlist.m3u8
望都综合,https://jwliveqxzb.hebyun.com.cn/wddst/wddst.m3u8
武强影视,http://hbwq.chinashadt.com:2035/live/stream:wqys.stream/playlist.m3u8
永清影视频道,http://60.10.203.69:8000/4.m3u8
永清综合频道,http://60.10.203.69:8000/0.m3u8
沧县电视二套,http://hebcx.chinashadt.com:2036/live/10002.stream/playlist.m3u8
沧县电视综合,http://hebcx.chinashadt.com:2036/live/10001.stream/playlist.m3u8
河北公共,http://live7.plus.hebtv.com/hbggx/hd/live.m3u8
河北公共,http://live7.plus.hebtv.com/hbggx/playlist.m3u8
河北农民,http://hbzx.chinashadt.com:2036/zhibo/stream:hbnm.stream/playlist.m3u8
河北农民,http://live3.plus.hebtv.com/nmpdx/hd/live.m3u8
河北农民,http://live3.plus.hebtv.com/nmpdx/playlist.m3u8
河北农民,https://jwplay.hebyun.com.cn/live/hbnmtv/1500k/tzwj_video.m3u8
河北农民,https://live5.plus.hebtv.com/nmpdx/playlist.m3u8?_upt=c235930f1643012914
河北少儿,http://live6.plus.hebtv.com/sekjx/hd/live.m3u8
河北少儿,http://live6.plus.hebtv.com/sekjx/playlist.m3u8
河北影视剧,http://live6.plus.hebtv.com/hbysx/hd/live.m3u8
河北影视剧,https://jwplay.hebyun.com.cn/live/hbystv/1500k/tzwj_video.m3u8
河北经济生活,http://hbfc.chinashadt.com:2036/live/6.stream/playlist.m3u8
河北经济生活,http://live.hyxrmt.com:85/live/xwpd.m3u8
河北经济生活,http://live2.plus.hebtv.com/jjshx/hd/live.m3u8
河北经济生活,http://live2.plus.hebtv.com/jjshx/playlist.m3u8
河北都市,http://live3.plus.hebtv.com/hbdsx/hd/live.m3u8
河北都市,http://live3.plus.hebtv.com/hbdsx/playlist.m3u8
河北都市,https://jsylivealone302.iqilu.com/live/hanting_tv01.m3u8
河北都市,https://jwplay.hebyun.com.cn/live/hbdstv/1500k/tzwj_video.m3u8
涞水新闻频道,https://jwliveqxzb.hebyun.com.cn/lsdst/lsdst.m3u8
涿州新闻频道,http://121.18.115.162:8082/live/ch3.m3u8
涿州生活频道,http://121.18.115.162:8082/live/ch4.m3u8
滦南影视娱乐,https://tv.lnshw.com.cn:8123/lntv2/live.m3u8
滦南新闻综合,https://tv.lnshw.com.cn:8123/lntv1/live.m3u8
滦县综合频道,http://hblxx.chinashadt.com:2036/live/stream:lx1.stream/playlist.m3u8
滦县综艺频道,http://hblxx.chinashadt.com:2036/live/stream:lx2.stream/playlist.m3u8
滦州综合,http://hblxx.chinashadt.com:2036/live/stream:lx1.stream/playlist.m3u8
滦州综合,http://hblxx.chinashadt.com:2036/live/stream:lx2.stream/playlist.m3u8
石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8
石家庄新闻综合,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8
石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8
石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8
衡山,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8
衡水公共频道,http://hls.hsrtv.cn/hls/hstv2.m3u8
衡水公共频道,rtmp://hls.hsrtv.cn/hls/hstv2
衡水影视娱乐,http://hls.hsrtv.cn/hls/hstv2.m3u8
衡水新闻综合,http://hls.hsrtv.cn/hls/hstv1.m3u8
衡水枣强综合,http://hbzqdb.chinashadt.com:1937/live/zqzh.stream_360p/playlist.m3u8
赵县电视一套,http://hbzx.chinashadt.com:2036/zhibo/stream:zx1.stream/playlist.m3u8
赵县电视一套,http://hbzx.chinashadt.com:2036/zhibo/stream:zx1.stream_360p/playlist.m3u8
赵县电视二套,http://hbzx.chinashadt.com:2036/zhibo/stream:zx2.stream/playlist.m3u8
赵县电视二套,http://hbzx.chinashadt.com:2036/zhibo/stream:zx2.stream_360p/playlist.m3u8
邢台综合频道,https://jwplay.hebyun.com.cn/live/xttv/1500k/tzwj_video.m3u8
邯郸公共频道,http://live.hd.hdbs.cn/video/s10001-2021hdgg/index.m3u8
邯郸公共频道,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8
邯郸公共频道,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
邯郸新闻综合,http://haiyan.liveyun.hoge.cn/xwpd/sd/live.m3u8
邯郸科技教育,http://live.hd.hdbs.cn/video/s10001-2021hdkjjy/index.m3u8
邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8
邯郸科技教育,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8
邱县电视二套,http://live.hd.hdbs.cn/video/s10013-qxds2/index.m3u8
邱县综合频道,http://live.hd.hdbs.cn/video/s10013-qxds1/index.m3u8
阜城经济频道,http://hbfc.chinashadt.com:2036/live/5.stream/playlist.m3u8
阜城综合频道,http://hbfc.chinashadt.com:2036/live/2.stream/playlist.m3u8
隆化影视影视,http://hblh.chinashadt.com:2036/live/stream:lh2.stream/playlist.m3u8
隆化影视频道,http://hblh.chinashadt.com:2036/live/stream:lh2.stream/playlist.m3u8
隆化综合频道,http://hblh.chinashadt.com:2036/live/stream:lh1.stream/playlist.m3u8
霸州公共频道,http://hbbz.chinashadt.com:2036/live/stream:bzgg.stream/playlist.m3u8
霸州少儿频道,http://hbbz.chinashadt.com:2036/live/stream:bzse.stream/playlist.m3u8
霸州文化频道,http://hbbz.chinashadt.com:2036/live/stream:bzwh.stream/playlist.m3u8
霸州新闻频道,http://hbbz.chinashadt.com:2036/live/stream:bzxw.stream/playlist.m3u8
饶阳一套,http://hbry.chinashadt.com:1938/live/1001.stream_360p/playlist.m3u8
鹿泉一套,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8
鹿泉一套,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8
鹿泉二套,https://jwliveqxzb.hebyun.com.cn/luquaner/luquaner.m3u8
黄骅一套,http://hbhh.chinashadt.com:2111/live/hhtv.stream/playlist.m3u8
黄骅二套,http://hbhh.chinashadt.com:2111/live/hhtv2.stream/playlist.m3u8
黄骅影视,http://hbhh.chinashadt.com:2111/live/hhys.stream/playlist.m3u8
黄骅渤海新区,http://hbhh.chinashadt.com:2111/live/bhtv.stream/playlist.m3u8



【宁夏】,#genre#
中卫综合频道,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&playtoken=ABCDEFGHI&accesstoken=R5ECA3A64U3191B163K776AAA45I98525ADEPBM3238581V0Z9C465W1611EBE7BE3AEBED&programid=4200900253.m3u8
中宁综合,http://livepgc.cmc.ningxiahuangheyun.com/pgc/264a150c19de6a078f2b67fee2fa14fa.m3u8
同心县电视台,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&playtoken=ABCDEFGHI&accesstoken=R5ECA3A64U3191B163K776AAA45I98525ADEPBM3238581V0Z9C465W1611EBE7BE3AEBED&programid=4200900236.m3u8
吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8
固原公共频道,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&playtoken=ABCDEFGHI&accesstoken=R5ECA3A64U3191B163K776AAA45I98525ADEPBM3238581V0Z9C465W1611EBE7BE3AEBED&programid=4200900261.m3u8
宁夏公共,http://livepgc.cmc.ningxiahuangheyun.com/pgc/041867befe3dde090202f620ade5b87c.m3u8
宁夏经济,http://livepgc.cmc.ningxiahuangheyun.com/pgc/10717759047cafd37fd87caa5883e9c2.m3u8
宁夏经济,http://www.nxtv.com.cn/m2o/channel/play.php?channel_id=7
平罗县电视台,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&playtoken=ABCDEFGHI&accesstoken=R5ECA3A64U3191B163K776AAA45I98525ADEPBM3238581V0Z9C465W1611EBE7BE3AEBED&programid=4200900265.m3u8
彭阳县电视台,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&playtoken=ABCDEFGHI&accesstoken=R5ECA3A64U3191B163K776AAA45I98525ADEPBM3238581V0Z9C465W1611EBE7BE3AEBED&programid=4200900262.m3u8
永宁县电视台,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&playtoken=ABCDEFGHI&accesstoken=R5ECA3A64U3191B163K776AAA45I98525ADEPBM3238581V0Z9C465W1611EBE7BE3AEBED&programid=4200900272.m3u8
海原县电视台,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&playtoken=ABCDEFGHI&accesstoken=R5ECA3A64U3191B163K776AAA45I98525ADEPBM3238581V0Z9C465W1611EBE7BE3AEBED&programid=4200900237.m3u8
灵武文体频道,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&playtoken=ABCDEFGHI&accesstoken=R5ECA3A64U3191B163K776AAA45I98525ADEPBM3238581V0Z9C465W1611EBE7BE3AEBED&programid=4200900233.m3u8
灵武综合频道,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&playtoken=ABCDEFGHI&accesstoken=R5ECA3A64U3191B163K776AAA45I98525ADEPBM3238581V0Z9C465W1611EBE7BE3AEBED&programid=4200900232.m3u8
盐池县电视台,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&playtoken=ABCDEFGHI&accesstoken=R5ECA3A64U3191B163K776AAA45I98525ADEPBM3238581V0Z9C465W1611EBE7BE3AEBED&programid=4200900238.m3u8
红寺堡区电视台,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&playtoken=ABCDEFGHI&accesstoken=R5ECA3A64U3191B163K776AAA45I98525ADEPBM3238581V0Z9C465W1611EBE7BE3AEBED&programid=4200900259.m3u8
西吉县电视台,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&playtoken=ABCDEFGHI&accesstoken=R5ECA3A64U3191B163K776AAA45I98525ADEPBM3238581V0Z9C465W1611EBE7BE3AEBED&programid=4200900263.m3u8
银川公共,http://stream.ycgbtv.com.cn/ycgg/sd/live.m3u8
银川公共,http://www.ycen.com.cn/ycgg/sd/live.m3u8
银川文体,http://www.ycen.com.cn/ycwt/sd/live.m3u8
银川生活,http://stream.ycgbtv.com.cn/ycxw/sd/live.m3u8
银川生活,http://www.ycen.com.cn/ycxw/sd/live.m3u8
隆德县电视台,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&playtoken=ABCDEFGHI&accesstoken=R5ECA3A64U3191B163K776AAA45I98525ADEPBM3238581V0Z9C465W1611EBE7BE3AEBED&programid=4200900235.m3u8
青铜峡公共,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&playtoken=ABCDEFGHI&accesstoken=R5ECA3A64U3191B163K776AAA45I98525ADEPBM3238581V0Z9C465W1611EBE7BE3AEBED&programid=4200900255.m3u8



【福建】,#genre#
三明公共频道,http://stream.smntv.cn/smtv2/playlist.m3u8
三明公共频道,http://stream.smntv.cn/smtv2/sd/live.m3u8
三明新闻综合,http://fjnhdb.chinashadt.com:2036/live/stream:nh2.stream/playlist.m3u8
三明新闻综合,http://stream.smntv.cn/smtv1/playlist.m3u8
三明新闻综合,http://stream.smntv.cn/smtv1/sd/live.m3u8
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8
南平1,http://39.135.55.105:6610/PLTV/88888888/224/3221227066/index.m3u8?servicetype=1
南平2,http://39.135.55.105:6610/PLTV/88888888/224/3221226956/index.m3u8?servicetype=1
厦门1,http://39.135.55.105:6610/PLTV/88888888/224/3221226814/index.m3u8?servicetype=1
厦门2,http://39.135.55.105:6610/PLTV/88888888/224/3221226777/index.m3u8?servicetype=1
厦门3,http://39.135.55.105:6610/PLTV/88888888/224/3221226760/index.m3u8?servicetype=1
大田二套,http://84y6jdxz.live2.danghongyun.com/live/hls/8a6db004318e4378b58d87f0414da77c/5a6c5d786f834df8a65b423af5851e6f.m3u8
大田综合,http://84y6jdxz.live2.danghongyun.com/live/hls/44193de64624414eb0110ebce59c63f8/0600869bdafe4500932addd3cc284c69.m3u8
宁化电视一套,http://fjnhdb.chinashadt.com:2036/live/stream:nh1.stream/playlist.m3u8
宁德公共频道,http://live.nddst.com/NDTV2D/M/live.m3u8
宁德公共频道,http://live.nddst.com/NDTV2D/playlist.m3u8
宁德新闻综合,http://live.nddst.com/NDTV1D/M/live.m3u8
宁德新闻综合,http://live.nddst.com/NDTV1D/playlist.m3u8
将乐二套,http://218.106.152.196/lsdream/1MKmR5B/2000/live.m3u8
将乐综合,http://218.106.152.196/lsdream/9nbYeUc/1000/live.m3u8
建宁综合频道,https://p2.weizan.cn/2144741973/075444991326676404/live.m3u8

德化新闻综合,http://218.106.152.196/lsdream/2LacKP6/1024/live.m3u8
新罗电视一套,http://stream.lyxltv.com/xltv/sd/live.m3u8
新罗电视二套,http://stream.lyxltv.com/xinluotv/sd/live.m3u8
晋江电视台,http://stream.jinjiang.tv/1/sd/live.m3u8
晋江电视台-02,http://124.238.99.44:808/hls/190/index.m3u8
武夷山文旅,http://fjwysdb.chinashadt.com:2036/live/3.stream/playlist.m3u8
武夷山综合频道,http://fjwysdb.chinashadt.com:2036/live/1.stream/playlist.m3u8
永安综合频道,http://218.106.152.196/lsdream/x6FnPrm/2000/live.m3u8
永泰综合频道,http://ytrmtzx.com:8278/yongtaipindao1/playlist.m3u8
泰宁新闻频道,https://p2.weizan.cn/2123201810/941522397962841708/live.m3u8
漳州新闻综合,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8
漳浦综合,http://220.161.87.62:8800/hls/0/index.m3u8
石狮综合,http://218.106.152.196/lsdream/MO13IYx/2000/live.m3u8
福州少儿,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8
福州影视,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8
福州生活,http://live.zohi.tv/video/s10001-shpd-3/index.m3u8
福州综合,http://live.zohi.tv/video/s10001-FZTV-1/index.m3u8
福建云霄,http://live.zzyxxw.com:85/live/xwzh.m3u8
福建公共,http://39.135.55.105:6610/PLTV/88888888/224/3221227153/index.m3u8?servicetype=1
福建少儿,http://39.135.55.105:6610/PLTV/88888888/224/3221227194/index.m3u8?servicetype=1
福建教育,http://39.135.55.105:6610/PLTV/88888888/224/3221227202/index.m3u8?servicetype=1
福建文体,http://39.135.55.105:6610/PLTV/88888888/224/3221227188/index.m3u8?servicetype=1
福建新闻,http://39.135.55.105:6610/PLTV/88888888/224/3221227180/index.m3u8?servicetype=1
福建旅游,http://39.135.55.105:6610/PLTV/88888888/224/3221227190/index.m3u8?servicetype=1
福建电视剧,http://39.135.55.105:6610/PLTV/88888888/224/3221227079/index.m3u8?servicetype=1
福建经济,http://39.135.55.105:6610/PLTV/88888888/224/3221227184/index.m3u8?servicetype=1
福建综合,http://39.135.55.105:6610/PLTV/88888888/224/3221227149/index.m3u8?servicetype=1
福建综合,http://p2.weizan.cn/11844069/132114573749498521/live.m3u8
邵武新闻频道,http://84y6jdxz.live2.danghongyun.com/live/hls/8efcc6f8c3a1469181c23d1c64e61526/7a29fd92c3324a06a1b943711573b04f.m3u8
霞浦公共频道,http://218.106.152.196/lsdream/f2Hfjtd/5000/live.m3u8
霞浦综合频道,http://218.106.152.196/lsdream/G7wCyZW/4000/live.m3u8
龙岩公共频道,http://live.lytv.net.cn/ggpd/sd/live.m3u8
龙岩公共频道,http://stream.lytv.net.cn/1/sd/live.m3u8
龙岩新罗电视一套,http://stream.lyxltv.com/xltv/sd/live.m3u8
龙岩新闻综合,http://live.lytv.net.cn/zhpwd/hd/live.m3u8
龙岩新闻综合,http://stream.lytv.net.cn/2/sd/live.m3u8


【辽宁】,#genre#
大连新闻,http://live.cooltv.top/tv/cutv.php?id=dlxwzh
大连生活,http://live.cooltv.top/tv/cutv.php?id=dlsh
大连文体,http://live.cooltv.top/tv/cutv.php?id=dlwt
大连影视,http://live.cooltv.top/tv/cutv.php?id=dlzhys
大连少儿,http://live.cooltv.top/tv/cutv.php?id=dlse
大连购物,http://live.cooltv.top/tv/cutv.php?id=dlgw
丹东公共,http://59.47.133.234:64231/live
丹东新闻综合,http://59.47.133.234:64230/live
丹东新闻综合,http://pili-live-hdl.zhdd.tianma3600.com/zhddgbds/dspd1.m3u8
朝阳教育,https://play.cytv01.cygbdst.com/live/jypdtv.m3u8
朝阳新闻综合,https://play.cytv01.cygbdst.com/live/cyxwtv.m3u8
滨州公共电视剧,http://stream.bzcm.net/1/sd/live.m3u8
滨州新闻综合,http://stream.bzcm.net/2/sd/live.m3u8
滨海新闻综合,http://jsbh.chinashadt.com:2036/live/bh11.stream/playlist.m3u8
赤峰综合频道,http://vfile.cfrtv.cn/2017/1484/6248/0267/148462480267.ssm/148462480267.m3u8
辽宁体育,http://42.176.185.28:9901/tsfile/live/1007_1.m3u8
辽宁公共,http://42.176.185.28:9901/tsfile/live/1010_1.m3u8
辽宁北方,http://42.176.185.28:9901/tsfile/live/1011_1.m3u8
辽宁影视剧,http://42.176.185.28:9901/tsfile/live/1012_1.m3u8
辽宁教育,http://42.176.185.28:9901/tsfile/live/1008_1.m3u8
辽宁生活,http://42.176.185.28:9901/tsfile/live/1006_1.m3u8
辽宁经济,http://42.176.185.28:9901/tsfile/live/1009_1.m3u8
辽宁都市,http://42.176.185.28:9901/tsfile/live/1005_1.m3u8
锦州三套,http://stream.jzgbdst.cn/3/sd/live.m3u8
锦州教育,http://stream.jzgbdst.cn/2/sd/live.m3u8
锦州新闻综合,http://stream.jzgbdst.cn/1/sd/live.m3u8



【江西】,#genre#
万安综合,http://223.82.75.3:90/live/zhxw.m3u8
上饶公共,http://live.0793.tv/srtv2/sd/live.m3u8
上饶新闻综合,http://live.0793.tv/srtv1/sd/live.m3u8
上饶鄱阳,http://pili-live-hls.poyang.jxxw.com.cn/pyxrmtzx/poyang.m3u8
东乡区综合频道,http://live.mudu.tv/watch/hnkexb.m3u8
信丰综合,https://hwplay-hls.myun.tv/live/loy679o0.m3u8
南城综合,http://pili-live-hls.jxxw.com.cn/nctv1/nctv1.m3u8
南昌公共,http://39.135.138.58:18890/PLTV/88888888/224/3221226231/index.m3u8
南昌新闻综合,http://39.135.138.58:18890/PLTV/88888888/224/3221226223/index.m3u8
南昌资讯政法,http://39.135.138.58:18890/PLTV/88888888/224/3221226228/index.m3u8
南昌都市,http://39.135.138.58:18890/PLTV/88888888/224/3221226226/index.m3u8
吉安公共,http://stream.ijatv.com/jatv2/hd/live.m3u8
吉安新闻综合,http://stream.ijatv.com/jatv1/hd/live.m3u8
吉州新闻,http://218.204.153.158/10.m3u8

江西公共农业,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv5.m3u8
江西公共农业,http://local.live.jxtvcn.com.cn:80/live-jxtv/tv_jxtv5.m3u8
江西少儿,http://local.live.jxtvcn.com.cn:80/live-jxtv/tv_jxtv6.m3u8
江西影视旅游,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv4.m3u8
江西影视旅游,http://local.live.jxtvcn.com.cn:80/live-jxtv/tv_jxtv4.m3u8
江西新闻,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv7.m3u8
江西新闻,http://local.live.jxtvcn.com.cn:80/live-jxtv/tv_jxtv7.m3u8
江西移动电视,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv8.m3u8
江西移动电视,http://local.live.jxtvcn.com.cn:80/live-jxtv/tv_jxtv8.m3u8
江西经济生活,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv3_hd.m3u8
江西经济生活,http://local.live.jxtvcn.com.cn:80/live-jxtv/tv_jxtv3.m3u8
江西都市,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv2.m3u8
江西都市,http://local.live.jxtvcn.com.cn:80/live-jxtv/tv_jxtv2.m3u8
江西陶瓷,http://local.live.jxtvcn.com.cn/live-jxtv/tv_taoci.m3u8
玉山新闻综合,http://tv.yszc.com.cn/rmt/live.m3u8
瑞金综合,http://live.mudu.tv/watch/u2udf0.m3u8
章贡综合,http://pl1.cloud.dayang.com.cn/live/10062_0FhO3l.m3u8
西青新闻,http://221.238.209.44:81/hls/live1.m3u8
赣州公共,http://pl1.cloud.dayang.com.cn/live/10062_Naq1lu.m3u8
赣州教育,http://pl1.cloud.dayang.com.cn/live/10062_ojZz8U.m3u8
赣州新闻综合,http://pl1.cloud.dayang.com.cn/live/10062_nfeG7l.m3u8
赣州新闻综合,http://pl1.cloud.dayang.com.cn/live/10062_nfeG7l_2048.m3u8
鄱阳综合,http://pili-live-hls.poyang.jxxw.com.cn/pyxrmtzx/poyang.m3u8
靖安综合,http://p2.weizan.cn/1033266991/390440013668519726/live.m3u8


【内蒙古】,#genre#
乌兰察布新闻综合,http://pluslive.wrbtv.cn/xwzh/sd/live.m3u8
乌兰察布经济生活,http://pluslive.wrbtv.cn/wrbtv1/sd/live.m3u8
乌兰察布经济生活,http://pluslive.wrbtv.cn/wrbtv3/sd/live.m3u8
伊利汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
伊利经济法治,http://110.153.180.106:55555/out_4/index.m3u8
伊金霍洛新闻,rtmp://cms-play.yjhlnews.cn/live/vedio
元宝山综合,http://l2yx82zv.live2.danghongyun.com/live/hls/8be0890a1b0c4d7aaf80b51ea8646682/5a8988f5ecc64986a19aa9b6b3a052a6-1.m3u8
內蒙古卫视,http://39.134.65.141/PLTV/88888888/224/3221225835/index.m3u8
准格尔旗电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live161802828375549.m3u8
包头新闻综合,http://live.btgdt.com/channels/btgd/xwzh/flv:500k/live
包头生活服务,http://live.btgdt.com/channels/btgd/shfw/flv:500k/live
包头经济频道,http://live.btgdt.com/channels/btgd/jjpd/flv:500k/live
